ImageId,EncodedPixels
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,371 42 895 42 1420 40 1947 37 2473 35 2997 36 3521 37 4046 36 4569 38 5093 38 5616 39 6140 39 6664 38 7188 36 7712 20 7734 12 8236 18 8260 10 8760 17 8784 11 9284 16 9309 11 9808 15 9834 11 10332 14 10358 12 10856 13 10883 11 11380 12 11408 11 11905 11 11932 12 12429 9 12457 12 12953 8 12982 11 13478 6 13507 11 14002 6 14033 9 14527 4 14557 9 15051 4 15083 7 15575 4 15609 5 16099 4 16133 5 16623 4 16657 6 17148 3 17181 7 17672 3 17704 8 18195 5 18215 6 18227 10 18719 5 18737 10 18749 12 19242 7 19260 25 19766 8 19784 25 20290 8 20306 27 20814 9 20830 28 20866 2 21338 9 21354 29 21387 7 21862 9 21877 42 22386 9 22401 43 22910 9 22924 45 23434 10 23448 46 23959 9 23972 47 24483 10 24495 49 25007 33 25043 25 25532 29 25569 22 26056 28 26094 21 26580 27 26619 20 27104 26 27142 21 27628 26 27666 20 28152 27 28190 20 28676 27 28714 19 29200 27 29238 18 29724 28 29762 13 29779 1 30247 30 30286 13 30771 30 30811 12 31295 30 31336 12 31819 30 31861 10 32343 29 32386 10 32866 30 32910 11 33390 30 33434 11 33914 14 33934 10 33958 11 34438 13 34458 11 34482 12 34962 12 34982 11 35006 13 35486 12 35507 11 35530 13 36010 12 36031 11 36053 14 36533 13 36554 12 36577 14 37057 13 37078 11 37100 15 37580 15 37602 11 37624 15 38104 16 38125 11 38147 15 38627 33 38671 14 39151 33 39195 14 39674 33 39719 13 39733 4 40198 32 40243 19 40722 32 40767 21 40789 10 41246 33 41290 35 41770 34 41814 35 42294 34 42338 36 42819 34 42862 37 43343 35 43387 36 43868 35 43911 36 44392 35 44436 35 44916 35 44961 34 45441 34 45486 33 45966 32 46013 29 46491 29 46543 23 47017 26 47068 21 47544 17 47593 20 48070 13 48118 19 48594 12 48643 18 49119 10 49167 18 49643 9 49693 16 50167 9 50219 14 50692 8 50745 12 51216 8 51273 8 51740 8 51798 7 52264 8 52324 3 52788 8 53311 9 53835 9 54359 9 54882 10 55406 10 55930 10 56454 10 56978 10 57501 11 58025 11 58548 11 59072 11 59596 10 60120 10 60644 10 61168 10 61692 10 62216 10 62740 10 63264 10 63788 10 64313 8 64837 7 65362 5 65887 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,75862 2 76383 6 76906 8 77430 8 77953 9 78477 9 79000 10 79523 11 80046 12 80570 12 81094 12 81617 13 82141 13 82665 13 83189 13 83713 12 84237 12 84761 12 85285 11 85810 10 86334 10 86858 10 87382 10 87908 7 88433 5 88959 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,52287 6 52809 9 53331 12 53853 15 54376 16 54899 18 55423 19 55946 20 56470 21 56994 21 57519 20 58044 19 58569 18 59093 18 59618 17 60142 17 60666 17 61190 17 61714 17 62238 16 62762 16 63286 15 63810 14 64333 15 64857 14 65379 16 65902 16 66426 16 66949 17 67472 18 67995 18 68518 18 69042 17 69566 16 70090 12 70614 10 71139 8 71664 6 72189 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,132975 5 133498 8 134021 9 134544 10 135068 10 135591 11 136114 12 136638 11 137163 10 137687 9 138212 6 138738 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,158137 3 158659 6 159183 7 159706 9 160230 9 160754 9 161278 10 161802 10 162326 10 162850 11 163373 11 163897 11 164421 12 164945 11 165469 12 165993 12 166517 11 167041 11 167566 10 168090 9 168614 9 169138 7 169662 7 170186 6 170711 3 171235 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,96837 3 97358 7 97881 9 98404 11 98927 12 99451 12 99974 13 100498 13 101022 13 101545 14 102069 14 102593 13 103117 12 103641 12 104164 13 104688 13 105213 11 105737 10 106262 9 106787 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,65930 7 66453 8 66976 10 67499 11 68022 13 68545 14 69069 14 69592 15 70115 16 70639 16 71163 17 71687 17 72211 18 72735 18 73259 18 73783 18 74308 16 74832 15 75357 14 75881 14 76405 12 76930 10 77455 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,9865 8 10387 11 10910 12 11433 13 11957 13 12480 13 13003 14 13527 13 14051 12 14575 12 15100 11 15625 9 16149 8 16674 7 17199 5 17725 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,117837 5 118359 8 118882 10 119405 12 119928 13 120452 14 120976 14 121499 15 122023 15 122547 15 123071 15 123595 15 124119 15 124643 15 125167 15 125691 15 126215 15 126739 15 127263 15 127786 15 128310 15 128834 14 129358 14 129883 12 130406 11 130930 8 131453 8 131977 7 132500 7 133005 2 133024 7 133528 5 133548 7 134051 8 134071 8 134575 10 134595 8 135098 11 135119 8 135622 12 135642 9 136145 14 136165 10 136669 14 136689 10 137194 13 137212 11 137718 14 137735 12 138242 14 138259 12 138766 29 139291 28 139815 28 140339 28 140863 28 141387 28 141912 27 142436 27 142961 26 143485 25 144009 25 144534 12 144548 9 145059 9 145078 1 145584 7 146109 6 146634 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,54937 5 55459 8 55983 10 56507 10 57031 10 57554 11 58079 10 58603 10 59127 10 59652 9 60176 9 60700 8 61225 7 61749 7 62274 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,106290 1 106814 2 107337 4 107861 4 108384 5 108909 4 109433 4 109957 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,22509 3 23032 6 23556 6 24080 7 24603 8 25126 9 25650 9 26135 3 26173 10 26653 20 26697 10 27174 23 27221 10 27697 25 27744 11 28221 24 28268 11 28744 26 28792 11 29267 27 29315 12 29791 27 29839 12 30314 28 30362 12 30837 28 30884 14 31361 28 31404 17 31884 28 31926 19 32408 28 32448 20 32933 27 32970 21 33458 14 33475 9 33493 21 33986 8 34000 37 34514 1 34525 36 35050 34 35575 32 36099 32 36624 30 37148 30 37672 29 38197 28 38722 26 39248 23 39780 14 40305 10 40831 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,178610 4 179132 7 179655 8 180179 9 180702 10 181225 11 181749 11 182273 11
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,4650 3 5172 6 5695 7 6219 10 6745 10 7270 9 7794 9 8318 9 8842 10 9367 9 9894 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,169190 7 169713 9 170236 11 170760 11 171284 12 171807 13 172332 11 172856 11 173381 8 173907 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,496 22 520 4 1020 29 1544 29 2069 27 2594 27 3118 27 3642 27 4166 27 4690 26 5215 24 5739 24 6263 23 6787 21 7311 20 7835 19 8359 18 8882 18 9405 19 9928 19 10450 21 10973 22 11496 23 12019 24 12528 1 12542 25 13050 9 13066 24 13572 13 13589 25 14094 43 14615 44 15138 43 15662 23 15688 15 16186 22 16213 12 16710 21 17234 20 17758 19 18282 18 18806 17 19331 15 19856 14 20382 11 20907 9 21433 7 21958 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,58110 4 58633 6 59156 8 59680 8 60204 8 60727 9 61251 9 61775 9 62299 9 62823 9 63347 9 63872 8 64396 8 64920 8 65445 7 65970 5 66495 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,146678 3 147201 6 147724 8 148247 9 148771 9 149294 10 149818 10 150342 10 150866 10 151390 10 151914 10 152438 10 152962 10 153486 10 154011 8 154535 8 155059 7 155583 7 156108 5 156633 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,120481 3 121004 5 121527 6 122051 7 122574 8 123098 8 123622 8 124146 8 124669 9 125193 9 125717 9 126240 10 126765 9 127288 10 127812 10 128336 10 128860 10 129385 8 129909 7 130434 6 130958 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,65478 4 66001 6 66524 7 67048 8 67572 8 68096 8 68619 9 69143 9 69667 8 70191 8 70715 8 71239 7 71763 7 72287 6 72811 5 73335 5 73859 4 74383 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,47665 6 48187 9 48710 11 49233 12 49757 12 50280 13 50804 13 51328 13 51852 13 51874 3 52376 14 52397 4 52901 13 52920 5 53425 13 53443 6 53950 13 53966 7 54475 12 54489 8 55000 21 55525 10 55537 8 56051 5 56062 7 56586 7 57110 7 57635 6 58159 6 58684 5 59209 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,111597 1 112119 5 112642 8 113165 10 113689 10 114213 11 114736 13 115260 13 115785 12 116309 12 116833 19 117357 20 117881 20 118406 19 118930 19 119454 19 119979 18 120503 18 121027 18 121552 17 122076 17 122601 16 123126 15 123652 13 124179 10 124708 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,34050 4 34572 7 35095 9 35618 10 36141 10 36665 10 37189 10 37713 10 38237 10 38761 9 39285 9 39809 8 40334 6 40859 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,158245 4 158768 5 159291 6 159814 7 160337 8 160861 8 161385 8 161909 8 162433 8 162956 9 163481 8 164004 9 164528 9 165053 8 165577 8 166100 9 166624 9 167148 9 167672 9 168195 10 168719 10 169243 10 169767 10 170291 10 170815 10 171339 10 171863 10 172388 9 172912 9 173437 8 173961 8 174487 6 175013 4
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,326616 15 327134 18 327652 21 328168 27 328688 28 329207 29 329726 31 330245 33 330764 34 331284 34 331803 35 332323 35 332843 35 333362 37 333882 37 334402 37 334922 38 335442 38 335962 38 336482 39 337003 38 337523 39 338044 41 338564 42 339084 48 339604 50 340124 51 340644 53 341164 54 341683 56 342203 57 342722 58 343242 58 343762 59 344281 60 344800 61 345320 61 345840 61 346360 61 346879 62 347399 62 347919 62 348439 62 348959 62 349479 61 349999 61 350519 61 351039 61 351560 59 352080 59 352600 58 353121 57 353641 57 354162 55 354682 55 355203 53 355723 53 356244 51 356765 49 357286 48 357807 45 358328 43 358849 41 359371 37 359892 35 360414 31 360938 24 361458 24
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,274652 10 275171 14 275683 30 276202 32 276721 35 277236 43 277755 44 278274 47 278792 50 279311 52 279829 55 280348 56 280867 58 281385 60 281904 61 282424 61 282942 64 283462 64 283981 65 284500 66 285020 66 285540 66 286059 66 286578 67 287098 67 287618 67 288138 67 288657 67 289176 68 289696 67 290216 67 290736 66 291255 38 291312 7 291775 37 292294 37 292814 33 293334 32 293854 31 294374 29 294894 28 295414 27 295934 26 296454 26 296974 25 297494 24 298014 24 298534 23 299054 22 299575 21 300096 19 300616 18 301137 17 301658 15 302179 13 302702 8 303224 4
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,171149 12 171668 14 172186 17 172704 22 173223 24 173741 31 174260 34 174779 35 175298 38 175818 38 176337 40 176857 41 177376 42 177896 43 178416 43 178936 43 179456 44 179976 44 180496 44 181016 44 181536 44 182056 43 182576 43 183096 43 183616 43 184136 42 184656 42 185177 40 185697 40 186218 38 186738 38 187258 37 187779 36 188300 34 188820 34 189342 31 189863 29 190384 27 190906 23 191427 22 191948 20 192470 15 192990 14 193514 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,73406 7 73414 2 73921 20 74440 22 74957 28 75476 30 75996 31 76514 33 77034 34 77553 35 78072 36 78592 36 79111 36 79630 37 80150 37 80669 37 81188 38 81708 37 82228 37 82748 36 83268 35 83788 35 84308 35 84828 34 85348 34 85869 32 86390 31 86910 30 87431 28 87952 26 88472 26 88993 22 89514 20 90035 18 90557 12 91078 10 91600 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,80747 10 81244 5 81265 13 81762 10 81783 17 82279 65 82798 67 83317 72 83837 73 84356 75 84875 77 85395 78 85914 80 86433 81 86953 81 87472 83 87991 85 88511 85 89030 86 89549 87 90069 87 90589 87 91108 88 91628 88 92147 89 92666 90 93184 91 93703 52 93757 37 94222 51 94278 36 94741 48 94800 33 95261 36 95321 31 95781 34 95842 29 96300 29 96365 25 96820 28 96886 23 97340 27 97408 19 97861 26 97932 12 98381 25 98453 9 98902 23 99422 22 99943 20 100466 14 100987 12 101509 7
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,275797 8 276316 11 276834 14 277341 33 277860 35 278379 38 278897 41 279416 43 279935 45 280454 46 280973 47 281492 48 282012 48 282532 48 283051 49 283571 48 284090 48 284610 47 285130 46 285650 44 286170 43 286690 43 287209 43 287730 42 288250 42 288770 42 289290 42 289811 42 290331 42 290852 42 291372 42 291893 42 292414 41 292935 41 293456 40 293977 39 294498 38 295019 37 295541 35 296062 34 296583 33 297105 30 297626 28 298148 25 298670 20 299191 19 299720 2
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,356417 5 356936 8 357454 13 357966 28 358485 30 359003 33 359522 35 360041 37 360560 38 361080 39 361600 39
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,283136 15 283655 18 284174 21 284693 24 285212 25 285711 13 285731 28 286231 14 286249 31 286750 17 286768 33 287270 53 287789 54 288309 55 288829 56 289348 57 289868 58 290387 60 290907 60 291426 62 291946 63 292465 64 292983 67 293502 68 294022 69 294541 70 295061 70 295581 70 296101 71 296621 71 297141 71 297662 70 298182 69 298703 68 299223 68 299744 66 300265 65 300785 64 301306 62 301827 60 302347 59 302868 33 302910 10 303389 32 303432 6 303910 30 304431 28 304952 27 305474 24 305995 22 306516 20 307041 12 307562 10 308085 3
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,26850 5 27365 18 27884 20 28401 24 28906 40 29423 43 29932 54 30450 57 30969 58 31484 63 32003 64 32521 66 33038 69 33557 69 34075 71 34594 71 35113 71 35632 70 36151 70 36670 69 37190 64 37709 64 38228 60 38747 58 39266 58 39778 62 40297 62 40816 62 41335 61 41855 61 42375 59 42894 59 43414 58 43934 57 44454 56 44974 56 45495 54 46015 54 46535 53 47056 51 47576 51 48098 47 48619 45 49139 44 49664 33 50187 27 50709 22
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,322693 8 323209 14 323726 20 324243 28 324762 30 325281 34 325800 36 326319 38 326838 43 327357 45 327877 46 328396 49 328915 51 329435 52 329954 55 330474 56 330993 58 331513 59 332033 59 332553 61 333072 62 333592 63 334111 65 334631 65 335151 65 335671 65 336191 65 336711 66 337231 66 337752 65 338272 65 338793 64 339313 64 339833 64 340353 63 340874 62 341395 61 341916 60 342437 58 342957 57 343478 55 343999 53 344520 52 345041 49 345563 45 346084 44 346607 39 347129 36 347650 33 348180 18 348702 15 349229 4
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,232317 26 232835 29 233353 33 233871 38 234390 40 234909 41 235428 43 235947 45 236464 48 236983 49 237500 52 238017 55 238537 55 239056 56 239575 57 240095 57 240615 57 241134 58 241654 57 242173 58 242693 58 243213 57 243733 57 244253 57 244773 56 245293 56 245813 55 246334 54 246854 53 247375 52 247895 51 248415 50 248936 49 249457 47 249977 47 250498 45 251019 43 251539 42 252061 39 252582 38 253103 36 253630 26 254151 24
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,31602 19 32121 21 32640 26 33159 32 33679 33 34199 36 34719 38 35239 39 35759 40 36279 41 36799 41 37319 41 37840 40 38360 41 38880 41 39400 42 39920 42 40440 42 40959 43 41479 43 41999 43 42519 43 43038 44 43557 45 44076 45 44595 46 45115 45 45633 46 46152 47 46671 47 47189 47 47709 47 48228 46 48747 46 49267 45 49787 42 50307 41 50827 40 51347 35 51867 34 52387 32 52907 28 53427 27 53949 19 54471 13 54992 11
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,193831 2 194350 5 194869 6 195389 6 195908 7 196429 5 196949 4
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,281796 22 282314 26 282832 29 283347 37 283866 39 284383 45 284901 49 285420 51 285939 53 286458 55 286977 56 287496 58 288015 59 288535 60 289054 61 289574 61 290094 61 290613 62 291133 62 291653 61 292173 61 292694 59 293214 59 293734 59 294254 58 294774 57 295294 57 295813 58 296333 58 296852 59 296919 2 297369 62 297435 6 297888 63 297955 6 298407 74 298925 76 299445 76 299964 77 300483 78 301002 79 301522 79 302042 79 302562 79 303082 79 303602 79 304121 34 304158 43 304641 33 304682 39 305161 33 305202 39 305681 33 305724 37 306201 33 306244 37 306721 33 306764 37 307241 33 307284 37 307761 33 307804 37 308281 33 308323 38 308801 33 308843 38 309322 33 309362 39 309842 33 309881 40 310362 33 310399 42 310882 35 310918 43 311403 78 311923 78 312444 77 312964 77 313484 77 314004 77 314524 77 315044 77 315563 78 316082 79 316601 80 317118 83 317637 84 318155 65 318227 14 318672 64 318751 10 319191 54 319251 4 319271 10 319710 51 320230 49 320749 49 321269 46 321789 45 322309 44 322829 44 323349 44 323869 45 324390 44 324910 44 325431 43 325952 42 326472 42 326993 41 327513 41 328034 40 328554 40 329074 40 329595 39 330115 38 330636 37 331157 35 331678 34 332199 33 332721 29 333242 27 333763 24 334284 16 334806 10
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,160086 16 160604 21 161123 24 161639 37 162158 40 162677 44 163196 51 163715 53 164235 56 164754 58 165274 59 165794 61 166314 62 166833 63 167353 64 167873 65 168393 65 168913 66 169433 66 169953 66 170473 66 170994 65 171514 65 172034 65 172554 65 173075 63 173596 62 174117 60 174638 59 175159 57 175683 51 176205 48 176726 46 177266 20 177791 1 177794 10
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,113344 7 113860 21 114379 22 114897 24 115417 24 115936 25 116455 26 116975 26 117495 26 118015 26 118535 26 119055 26 119575 26 120095 26 120616 25 121136 25 121657 24 122178 23 122698 23 123219 22 123740 21 124261 20 124782 19 125303 18 125823 18 126344 17 126865 16 127386 15 127907 14 128428 13 128950 11 129472 9 129993 8 130516 5 131039 2
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,76957 4 77475 6 77992 9 78509 12 79029 12 79546 15 80065 16 80584 17 81103 18 81622 19 82141 20 82660 21 83180 21 83699 22 84219 22 84739 22 85258 23 85778 23 86298 23 86817 24 87337 24 87857 24 88377 24 88898 23 89418 23 89938 23 90459 22 90979 22 91499 22 92019 22 92540 21 93060 21 93581 20 94101 20 94622 19 95143 18 95663 18 96185 16 96706 15 97227 14 97748 13 98269 12 98790 11 99312 9 99834 7 100355 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,41221 4 41475 8 41730 10 41985 11 42241 12 42497 12 42753 12 43009 12 43265 12 43521 12 43777 12 44033 12 44289 12 44545 12 44801 11 45057 11 45313 10 45570 8 45827 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,57437 5 57692 8 57948 9 58204 10 58460 10 58716 11 58973 10 59230 9 59487 7 59745 4
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,25717 2 25971 6 26226 8 26481 9 26736 10 26991 11 27247 12 27502 13 27758 13 28013 13 28269 13 28525 13 28780 13 29036 13 29292 12 29548 12 29804 11 30060 10 30317 8 30574 4
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,20900 7 21155 9 21409 12 21665 13 21920 14 22176 14 22431 15 22687 14 22944 13 23200 12 23457 9 23715 5
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,63655 6 63910 9 64165 11 64421 12 64677 12 64933 12 65190 11 65446 11
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,3250 7 3505 9 3760 11 4016 11 4272 11 4528 11 4784 11 5041 10 5298 8 5556 4
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,14591 2 14844 5 15099 6 15353 8 15608 9 15862 11 16117 12 16372 13 16628 13 16883 14 17139 14 17394 15 17650 15 17906 15 18163 14 18419 14 18677 12 18935 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,52731 6 52986 7 53241 8 53496 9 53752 9 54007 10 54263 10 54518 11 54774 11 55030 11 55286 11 55542 11 55798 11 56055 10 56311 10 56567 10 56823 10 57080 9 57336 9 57593 8 57850 7 58107 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,253 4 509 4 765 4 1021 4 1277 4 1533 4 1790 3 2047 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,1 16 520 15 1039 14 1558 14 2077 14 2596 14 3115 14 3634 13 4153 12 4672 12 5191 12 5710 12 6229 11 6748 12 7267 11 7786 10 8305 10 8824 10 9344 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,47236 3 47754 5 48271 8 48789 9 49307 9 49825 10 50344 10 50863 10 51382 9 51902 7 52423 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,60733 7 61250 11 61768 14 62285 17 62804 17 63323 17 63842 17 64361 17 64880 17 65399 19 65918 20 66437 22 66956 24 67475 26 67994 27 68513 28 69032 28 69551 28 70070 29 70589 29 71108 29 71627 30 72146 29 72665 29 73184 29 73703 29 74222 29 74742 28 74775 6 75262 40 75781 41 76300 42 76819 42 77339 41 77858 41 78378 40 78898 38 79418 37 79937 36 80458 33 80978 30 81498 25 82019 19 82539 17 83059 16
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,42046 4 42564 5 43084 4 43603 4 44122 4 44641 4 45160 4 45679 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,54502 4 55021 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,32713 5 33232 5 33751 5 34271 3 34790 3 35308 6 35827 7 36346 6 36867 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,24 10 543 11 1061 12 1580 12 2099 12 2619 11 3138 12 3658 10 4177 10 4696 11 5215 12 5734 12 6253 13 6770 15 7288 16 7806 18 8325 18 8844 22 9363 25 9882 25 10401 24 10922 21 11442 22 11468 8 11962 33 12481 34 13001 33 13521 31 14041 30 14561 28 15081 22 15602 18 16123 16 16644 13 17165 10 17685 9 18208 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,38949 7 39468 7 39986 8 40505 9 41025 9 41543 11 42062 11 42581 12 43100 13 43620 12 44139 12 44658 13 45176 14 45695 14 46214 14 46731 16 47250 16 47769 17 48289 16 48809 15 49328 16 49847 18 50366 19 50885 20 51404 21 51923 21 52443 20 52963 19 53482 19 54003 16 54522 16 55041 16 55561 15 56081 15 56600 15 57119 15 57639 14 58158 14 58678 13 59197 13 59717 12 60238 9 60758 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,6835 4 7351 9 7869 10 8386 13 8905 14 9424 14 9943 14 10462 16 10981 16 11500 16 12019 16 12537 17 13055 19 13574 19 14093 18 14612 18 15130 19 15648 21 16167 21 16687 20 17206 20 17725 20 18244 20 18763 20 19282 20 19800 20 20319 20 20838 20 21357 20 21876 20 22395 20 22914 20 23433 20 23953 19 24472 19 24991 19 25509 20 26028 20 26544 23 27056 30 27573 32 28092 32 28609 8 28622 21 29128 5 29142 18 29646 5 29661 18 30164 5 30180 17 30683 4 30699 16 31189 3 31201 4 31218 16 31705 10 31719 4 31737 16 32223 19 32256 16 32741 20 32775 16 33260 20 33295 14 33778 20 33815 13 34296 20 34334 12 34815 20 34853 12 35334 20 35372 12 35853 20 35891 10 36371 21 36412 7 36890 21 37409 21 37928 21 38447 21 38967 19 39486 19 40005 19 40525 18 41045 17 41565 15 42085 14 42607 12 43127 12 43647 11 44166 12 44684 14 45203 14 45722 14 46241 13 46760 12 47277 14 47793 17 48311 18 48830 17 49350 15 49869 15 50389 14 50909 13 51430 11 51951 9 52471 8 52990 10 53509 14 54028 16 54547 16 54573 4 55066 16 55090 7 55585 17 55608 9 56104 19 56124 12 56623 32 57142 32 57661 32 58180 32 58699 32 59217 33 59736 33 60255 32 60773 33 61292 33 61811 33 62330 34 62849 34 63368 34 63887 34 64406 34 64925 34 65444 34 65962 35 66481 35 66999 19 67023 12 67518 17 67543 11 68037 17 68063 10 68556 16 68582 10 69076 15 69101 10 69595 15 69620 9 70115 14 70139 8 70634 14 70659 7 71153 15 71179 6 71672 16 71698 6 72192 31 72712 31 73231 32 73751 31 74272 28 74794 24 75315 22 75835 21 76355 20 76874 20 77393 20 77912 20 78431 20 78950 20 79469 20 79988 20 80508 19 81028 18 81547 19 82066 20 82585 20 83104 20
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,46 21 565 20 1084 18 1603 18 2122 18 2641 18 3160 18 3679 18 4198 17 4717 17 5236 16 5755 16 6275 16 6795 15 7314 16 7833 16 8352 16 8871 14 9392 11 9912 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,49922 4 50439 7 50957 9 51475 11 51994 11 52513 11 53031 13 53549 14 54068 14 54587 14 55106 14 55625 14 56144 14 56663 14 57182 14 57701 14 58220 14 58739 14 59258 13 59777 13 60296 13 60815 13 61334 13 61853 13 62372 13 62891 14 63410 14 63929 14 64448 14 64967 14 65486 14 66004 15 66522 16 67041 16 67560 16 68079 16 68598 16 69117 16 69636 16 70156 15 70675 15 71194 15 71713 15 72232 15 72751 15 73270 15 73790 14 74309 14 74828 14 75347 14 75866 14 76385 13 76904 12 77423 11 77943 9 78463 6
